satellite,time,x_km,y_km,z_km
CALSPHERE 2,2025-06-30 06:45:33,99.21524857022229,115.26178327437476,7426.963253387453
CALSPHERE 2,2025-06-30 06:55:33,-1521.223741006644,-3724.431244019198,6239.133922228207
CALSPHERE 2,2025-06-30 07:05:33,-2624.8323993236477,-6298.7583690026,2928.2300819164893
CALSPHERE 2,2025-06-30 07:15:33,-2835.1245399880586,-6729.400356342629,-1381.3995451736992
CALSPHERE 2,2025-06-30 07:25:33,-2082.153883656085,-4873.648699348809,-5221.639045834282
CALSPHERE 2,2025-06-30 07:35:33,-625.2659084240282,-1370.2413607185122,-7294.779688842393
CALSPHERE 2,2025-06-30 07:45:33,1042.097281920397,2594.465686976598,-6911.991973851325
LCS 1,2025-06-29 07:55:33,-6977.541242433227,-3414.018086281655,-4853.017220500002
LCS 1,2025-06-29 08:05:33,-4671.924918236292,-6557.83970712957,-4360.235935471189
LCS 1,2025-06-29 08:15:33,-1506.788567892914,-8494.983381627922,-3063.9829404990514
LCS 1,2025-06-29 08:25:33,1935.7509045358042,-8867.862311576786,-1202.6878181234913
LCS 1,2025-06-29 08:35:33,5021.801985835385,-7607.526971184012,880.4634041368226
LCS 1,2025-06-29 08:45:33,7183.604883913317,-4946.861400331486,2801.3635892016996
LCS 1,2025-06-29 08:55:33,8024.913622018032,-1376.6601346329805,4206.567456069399
LCS 1,2025-06-29 09:05:33,7393.335021921316,2446.4025397466494,4838.549824916977
LCS 1,2025-06-29 09:15:33,5406.670999297794,5821.236463906138,4582.362566465826
LCS 1,2025-06-29 09:25:33,2429.9411343494758,8130.197249932824,3485.7798549485738
LCS 1,2025-06-29 09:35:33,-991.6119667347252,8950.843331067614,1750.1005011905788
LCS 1,2025-06-29 09:45:33,-4231.545935190046,8132.53201266042,-306.50103667965
LCS 1,2025-06-29 09:55:33,-6696.149291990941,5824.281494862287,-2306.812897788733
LCS 1,2025-06-29 10:05:33,-7932.98938174829,2448.2440368654884,-3883.4719457562596
LCS 1,2025-06-29 10:15:33,-7714.079877239416,-1376.9462818451402,-4746.352157861545
LCS 1,2025-06-29 10:25:33,-6078.2225552637665,-4949.081062634717,-4736.017097661785
LCS 1,2025-06-29 10:35:33,-3324.7262208114416,-7611.029695969237,-3853.4472847765755
LCS 1,2025-06-29 10:45:33,40.671906067024324,-8871.970647094347,-2260.5086271448267
LCS 1,2025-06-29 10:55:33,3398.557197215334,-8498.944719513653,-250.61736750039003
LCS 1,2025-06-29 11:05:33,6130.677100533352,-6560.874815369535,1805.530211636963
LCS 1,2025-06-29 11:15:33,7735.005414779545,-3415.6773305741967,3529.0690729717703
LCS 1,2025-06-29 11:25:33,7918.431857463686,357.1709363102266,4603.370031880638
LCS 1,2025-06-29 11:35:33,6649.473038946908,4064.6864566783715,4832.062082523655
LCS 1,2025-06-29 11:45:33,4162.34389173425,7027.699164990902,4174.189647343823
LCS 1,2025-06-29 11:55:33,913.1685100154634,8704.146182971335,2750.9334391270913
LCS 1,2025-06-29 12:05:33,-2503.1558694962705,8787.113371829837,823.2942622990226
LCS 1,2025-06-29 12:15:33,-5460.976282801815,7260.760679668293,-1255.3230067154125
LCS 1,2025-06-29 12:25:33,-7417.9224898922075,4403.804014497424,-3103.4737425865706
LCS 1,2025-06-29 12:35:33,-8014.302235834143,739.2310001931681,-4381.481327033984
LCS 1,2025-06-29 12:45:33,-7139.414524599857,-3060.928902504868,-4853.853058716227
LCS 1,2025-06-29 12:55:33,-4952.527616777767,-6298.438008546411,-4432.816342664208
LCS 1,2025-06-29 13:05:33,-1854.5798340296267,-8377.101432140704,-3195.010257245801
LCS 1,2025-06-29 13:15:33,1584.7920053867274,-8913.263470415319,-1368.023881789129
LCS 1,2025-06-29 13:25:33,4732.292748547602,-7807.789607448894,711.3202999314813
LCS 1,2025-06-29 13:35:33,7008.728767148081,-5264.96550209144,2659.575424365968
LCS 1,2025-06-29 13:45:33,7996.605443032149,-1753.972458657828,4118.157368612705
LCS 1,2025-06-29 13:55:33,7516.539866349268,2079.1912523393034,4819.640346696176
LCS 1,2025-06-29 14:05:33,5658.621804206809,5531.383630669311,4636.3061729377105
LCS 1,2025-06-29 14:15:33,2764.42583329958,7970.714771441657,3602.6228677671984
LCS 1,2025-06-29 14:25:33,-635.8311938453154,8950.928654623343,1908.4168165626286
LCS 1,2025-06-29 14:35:33,-3919.6260225942656,8292.257591141917,-135.72929441236073
LCS 1,2025-06-29 14:45:33,-6485.303347742699,6114.5165473929,-2154.9256842960667
LCS 1,2025-06-29 14:55:33,-7862.004498924173,2815.8947949756894,-3778.4043117103415
LCS 1,2025-06-29 15:05:33,-7796.154838267583,-999.2840796801912,-4707.498144813134
LCS 1,2025-06-29 15:15:33,-6298.458203835202,-4630.801264838636,-4770.632126085792
LCS 1,2025-06-29 15:25:33,-3642.754300295112,-7410.752114304093,-3955.2546391021415
LCS 1,2025-06-29 15:35:33,-316.6633967816596,-8826.655584050483,-2410.794921182495
LCS 1,2025-06-29 15:45:33,3067.7168222578366,-8616.947318500179,-421.66863327676157
LCS 1,2025-06-29 15:55:33,5887.20462391174,-6820.352740362905,1645.2612095418415
LCS 1,2025-06-29 16:05:33,7623.536862689085,-3768.721029623247,3409.06706205899
LCS 1,2025-06-29 16:15:33,7959.201758564466,-24.46402318186844,4545.60450705381
LCS 1,2025-06-29 16:25:33,6834.770856726536,3724.4632331335365,4847.011775471589
LCS 1,2025-06-29 16:35:33,4458.087360444721,6791.147299577719,4259.015617070394
LCS 1,2025-06-29 16:45:33,1265.177210738639,8614.530639594903,2890.049870319461
LCS 1,2025-06-29 16:55:33,-2159.324598791939,8860.882306653506,991.2038015869771
LCS 1,2025-06-29 17:05:33,-5188.3259076447985,7484.517917590234,-1089.4097678078244
LCS 1,2025-06-29 17:15:33,-7266.515665250113,4736.675489208892,-2970.0314798866034
LCS 1,2025-06-29 17:25:33,-8012.061134015966,1120.2622361937215,-4305.086006853427
LCS 1,2025-06-29 17:35:33,-7286.93168692063,-2701.66292786516,-4848.6491669864845
LCS 1,2025-06-29 17:45:33,-5222.855976839498,-6027.020435592391,-4499.870437845623
LCS 1,2025-06-29 17:55:33,-2198.0830375280616,-8243.571834508899,-3322.0496225843003
LCS 1,2025-06-29 18:05:33,1231.3374768200608,-8942.27596182785,-1531.6522081336188
LCS 1,2025-06-29 18:15:33,4433.970506285639,-7993.954097953316,541.2895950595791
LCS 1,2025-06-29 18:25:33,6820.36222251392,-5573.859083800988,2514.4756410894347
LCS 1,2025-06-29 18:35:33,7952.6243035345,-2128.6396441520315,4024.6313853362904
LCS 1,2025-06-29 18:45:33,7624.766070578005,1707.5982089410181,4794.7556538628005
LCS 1,2025-06-29 18:55:33,5899.0204527222895,5230.941612063499,4684.508303595273
LCS 1,2025-06-29 19:05:33,3092.8859748859513,7796.3751409943,3715.003364346116
LCS 1,2025-06-29 19:15:33,-279.44882839274436,8934.59837948703,2064.362686003407
LCS 1,2025-06-29 19:25:33,-3600.5813818950755,8437.005449666458,35.19962168746269
LCS 1,2025-06-29 19:35:33,-6262.102262434779,6393.954918397003,-2000.3770743835587
LCS 1,2025-06-29 19:45:33,-7775.688317550234,3178.9182568643305,-3668.6529565376786
LCS 1,2025-06-29 19:55:33,-7862.731249516936,-619.2149668844625,-4662.793772292264
LCS 1,2025-06-29 20:05:33,-6505.879801648237,-4303.505385114546,-4799.305542040429
LCS 1,2025-06-29 20:15:33,-3953.021983636318,-7196.49680263685,-4052.1278364481545
LCS 1,2025-06-29 20:25:33,-672.73318323974,-8764.97667510535,-2558.0714538146403
LCS 1,2025-06-29 20:35:33,2731.412191366806,-8719.226635773652,-592.1938926342905
LCS 1,2025-06-29 20:45:33,5632.557249130838,-7067.653223359644,1482.9411188338433
LCS 1,2025-06-29 20:55:33,7497.257137885276,-4115.367568081901,3284.824548459293
LCS 1,2025-06-29 21:05:33,7984.254229088108,-406.63610316024415,4482.197613583314
LCS 1,2025-06-29 21:15:33,7006.3210252614845,3376.8895504915886,4855.956194629882
LCS 1,2025-06-29 21:25:33,4744.556062264336,6541.787611231417,4338.56781624405
LCS 1,2025-06-29 21:35:33,1614.0713425394467,8508.989114804112,3025.5837825802873
LCS 1,2025-06-29 21:45:33,-1811.8763437709943,8918.511444683718,1157.8764364907609
LCS 1,2025-06-29 21:55:33,-4905.978969699629,7694.871292497227,-922.1576934461586
LCS 1,2025-06-29 22:05:33,-7101.0971140837,5061.3390714529905,-2832.913922702006
LCS 1,2025-06-29 22:15:33,-7994.054450383713,1499.7993595297762,-4223.347658898146
LCS 1,2025-06-29 22:25:33,-7419.823179636638,-2336.8857662987702,-4837.413395926428
LCS 1,2025-06-29 22:35:33,-5482.395405826937,-5744.083941886859,-4561.31555763375
LCS 1,2025-06-29 22:45:33,-2536.6331559382006,-8094.629775525071,-3444.942761620168
LCS 1,2025-06-29 22:55:33,876.0790745275447,-8954.828729833003,-1693.3684349012954
LCS 1,2025-06-29 23:05:33,4127.424750469609,-8165.656737438893,370.58323243737334
LCS 1,2025-06-29 23:15:33,6618.883573623679,-5872.954745667551,2366.244115157616
LCS 1,2025-06-29 23:25:33,7893.069235544912,-2499.960463594688,3926.104439864524
LCS 1,2025-06-29 23:35:33,7717.8174137583255,1332.3095793817783,4763.925522192147
LCS 1,2025-06-29 23:45:33,6127.412740324831,4920.457283514265,4726.908942834834
LCS 1,2025-06-29 23:55:33,3414.6921817978155,7607.487589621234,3822.7826928194318
LCS 1,2025-06-30 00:05:33,76.8444475611322,8901.868147000903,2217.745752972167
LCS 1,2025-06-30 00:15:33,-3275.038653870684,8566.494076225628,206.07428860152262
LCS 1,2025-06-30 00:25:33,-6026.9940333905,6662.068153269536,-1843.359122747614
LCS 1,2025-06-30 00:35:33,-7674.227349011604,3536.6346777281183,-3554.3552456007437
LCS 1,2025-06-30 00:45:33,-7913.698613999402,-237.4458339848198,-4612.296048772573
LCS 1,2025-06-30 00:55:33,-6700.098734334018,-3967.79721046171,-4822.0028568803555
LCS 1,2025-06-30 01:05:33,-4254.933244694219,-6968.652005305358,-4143.946672860695
LCS 1,2025-06-30 01:15:33,-1026.8442813944303,-8687.033520411513,-2702.154416627052
LCS 1,2025-06-30 01:25:33,2390.3043712150366,-8805.574775061243,-761.9802527183574
LCS 1,2025-06-30 01:35:33,5367.2409726019905,-7302.30046647955,1318.771847652366
LCS 1,2025-06-30 01:45:33,7356.424519844488,-4454.962982189448,3156.495011162413
LCS 1,2025-06-30 01:55:33,7993.55437135654,-788.6345526988295,4413.226777672697
LCS 1,2025-06-30 02:05:33,7163.8038628198465,3022.6032792845417,4858.883469531328
LCS 1,2025-06-30 02:15:33,5021.204654451678,6280.070094597606,4412.747817883187
LCS 1,2025-06-30 02:25:33,1959.178797117042,8387.702742440168,3157.36805689384
LCS 1,2025-06-30 02:35:33,-1461.488312263552,8959.879909726535,1323.1063759297126
LCS 1,2025-06-30 02:45:33,-4614.4944986638475,7891.418954962093,-753.774046084166
LCS 1,2025-06-30 02:55:33,-6922.005012562464,5377.184195566041,-2692.291938173033
LCS 1,2025-06-30 03:05:33,-7960.3364697537045,1877.1340680624555,-4136.369138319505
LCS 1,2025-06-30 03:15:33,-7537.848004637019,-1967.2736112669368,-4820.161125762143
LCS 1,2025-06-30 03:25:33,-5730.652683707212,-5450.147451753851,-4617.07610588873
LCS 1,2025-06-30 03:35:33,-2869.575271393321,-7930.53977087074,-3563.536645258884
LCS 1,2025-06-30 03:45:33,519.7116898704609,-8950.881875286423,-1852.9705908722915
LCS 1,2025-06-30 03:55:33,3813.260721190194,-8322.560873888295,199.41407404291692
LCS 1,2025-06-30 04:05:33,6404.6964122711715,-6161.682977820597,2215.0647208859473
LCS 1,2025-06-30 04:15:33,7818.069237628007,-2867.2392516946484,3822.6977193027656
LCS 1,2025-06-30 04:25:33,7795.526836280848,954.0190911555891,4727.187048299954
LCS 1,2025-06-30 04:35:33,6343.367632712243,4600.496672180873,4763.455160143322
LCS 1,2025-06-30 04:45:33,3729.2281853190107,7404.388628853605,3925.827826515091
LCS 1,2025-06-30 04:55:33,432.3586533181253,8852.784166529142,2368.3768409309746
LCS 1,2025-06-30 05:05:33,-2943.636386769346,8680.470346899127,376.683427768879
LCS 1,2025-06-30 05:15:33,-5780.44911687404,6918.348838315501,-1684.066843331243
LCS 1,2025-06-30 05:25:33,-7557.837101663442,3888.374092745177,-3435.6541113464095
LCS 1,2025-06-30 05:35:33,-7948.9766968592385,145.31303815075228,-4556.069170181095
LCS 1,2025-06-30 05:45:33,-6880.752320212451,-3624.2966025031933,-4838.697076390848
LCS 1,2025-06-30 05:55:33,-4547.908763229796,-6727.631856486841,-4230.597331222118
LCS 1,2025-06-30 06:05:33,-1378.3077688658225,-8592.956611445135,-2842.8640348950344
LCS 1,2025-06-30 06:15:33,2045.063466531216,-8875.81386548546,-930.8157075993261
LCS 1,2025-06-30 06:25:33,5091.782324223605,-7523.842138151887,1152.9577061658479
LCS 1,2025-06-30 06:35:33,7201.325328291694,-4786.865909910412,3024.23709437323
LCS 1,2025-06-30 06:45:33,7987.097573715383,-1169.7482367957282,4338.776329793827
LCS 1,2025-06-30 06:55:33,7306.92674625299,2662.2553785037185,4855.789103736584
LCS 1,2025-06-30 07:05:33,5287.506854438472,6006.4680796087605,4481.463750571897
LCS 1,2025-06-30 07:15:33,2299.835167259073,8250.882073581042,3285.2401775978383
LCS 1,2025-06-30 07:25:33,-1108.8427886607415,8984.897096212937,1486.6896577435916
LCS 1,2025-06-30 07:35:33,-4314.448554929711,8073.784725800272,-584.4673954710516
LCS 1,2025-06-30 07:45:33,-6729.6035219833775,5683.616651934036,-2548.340644140815
TEMPSAT 1,2025-06-29 07:55:33,-6135.55312635535,-3917.2766562714296,-2072.9550501364465
TEMPSAT 1,2025-06-29 08:05:33,-6083.699905946339,-3892.963846572961,2209.154303862191
TEMPSAT 1,2025-06-29 08:15:33,-4060.1155710238395,-2606.932548916117,5771.777108188445
TEMPSAT 1,2025-06-29 08:25:33,-710.3570401866999,-469.37264636201985,7441.143714848141
TEMPSAT 1,2025-06-29 08:35:33,2871.8843727248327,1821.8597849057303,6645.639979077304
TEMPSAT 1,2025-06-29 08:45:33,5493.689175224977,3503.8103657132187,3627.4386649501166
TEMPSAT 1,2025-06-29 08:55:33,6270.496102093118,4009.0461008692687,-611.2005836720444
TEMPSAT 1,2025-06-29 09:05:33,4946.99608874623,3171.4521718144733,-4646.496508419569
TEMPSAT 1,2025-06-29 09:15:33,1982.8773539600109,1282.0833092249104,-7141.66662283932
TEMPSAT 1,2025-06-29 09:25:33,-1631.4839567899135,-1027.704205451608,-7300.03642796014
TEMPSAT 1,2025-06-29 09:35:33,-4720.253410975157,-3006.4338249910957,-5094.209737110504
TEMPSAT 1,2025-06-29 09:45:33,-6290.263688051937,-4017.838071149154,-1245.4707983047715
TEMPSAT 1,2025-06-29 09:55:33,-5831.2346211704,-3733.214278781025,3004.7415088906105
TEMPSAT 1,2025-06-29 10:05:33,-3479.5399326075367,-2236.879439975055,6275.382386888102
TEMPSAT 1,2025-06-29 10:15:33,10.5666270939251,-8.68133143693749,7483.714996289818
TEMPSAT 1,2025-06-29 10:25:33,3494.91259778432,2220.955383829848,6207.952245179725
TEMPSAT 1,2025-06-29 10:35:33,5809.14304972559,3707.004347430177,2852.5340543194548
TEMPSAT 1,2025-06-29 10:45:33,6172.184433487561,3947.9389647985618,-1463.1350624989684
TEMPSAT 1,2025-06-29 10:55:33,4470.961144613988,2868.5027297575507,-5290.654028839299
TEMPSAT 1,2025-06-29 11:05:33,1290.6571240276876,840.1141894459073,-7368.915812590248
TEMPSAT 1,2025-06-29 11:15:33,-2312.600368874153,-1463.5605088015554,-7041.942471211453
TEMPSAT 1,2025-06-29 11:25:33,-5170.947438172613,-3295.824775816702,-4437.511950429851
TEMPSAT 1,2025-06-29 11:35:33,-6365.342520945269,-4067.534585909236,-402.1739575793058
TEMPSAT 1,2025-06-29 11:45:33,-5504.41247208291,-3525.863226082821,3761.9588316728273
TEMPSAT 1,2025-06-29 11:55:33,-2854.138198814056,-1838.0144323908237,6698.0334626134445
TEMPSAT 1,2025-06-29 12:05:33,731.3874707896566,452.13909393210207,7428.612146659252
TEMPSAT 1,2025-06-29 12:15:33,4071.9685500986875,2590.831377117357,5688.366135510326
TEMPSAT 1,2025-06-29 12:25:33,6047.776054853428,3861.1740303651127,2039.8166639390336
TEMPSAT 1,2025-06-29 12:35:33,5992.639471649538,3834.8733589222225,-2295.7456922705974
TEMPSAT 1,2025-06-29 12:45:33,3936.872930843459,2528.311345964005,-5865.9036881487855
TEMPSAT 1,2025-06-29 12:55:33,581.9566746659875,387.4233611138704,-7501.667681179672
TEMPSAT 1,2025-06-29 13:05:33,-2964.416284961213,-1880.867730011247,-6694.498564653023
TEMPSAT 1,2025-06-29 13:15:33,-5556.346913739761,-3543.595088275959,-3724.6634364362203
TEMPSAT 1,2025-06-29 13:25:33,-6359.746520546025,-4065.6785614682954,446.2456808243304
TEMPSAT 1,2025-06-29 13:35:33,-5107.270812803454,-3273.472009345757,4471.044981747423
TEMPSAT 1,2025-06-29 13:45:33,-2191.877887479913,-1415.4188370935105,7034.081093666387
TEMPSAT 1,2025-06-29 13:55:33,1442.6955444160483,907.0733704909346,7276.324245525013
TEMPSAT 1,2025-06-29 14:05:33,4595.367717204302,2926.5630534235806,5093.614370158077
TEMPSAT 1,2025-06-29 14:15:33,6206.440710178282,3964.286566688026,1200.0674271674432
TEMPSAT 1,2025-06-29 14:25:33,5734.393937941674,3671.4466280559636,-3098.1091718961593
TEMPSAT 1,2025-06-29 14:35:33,3351.8323588978765,2155.4023203999473,-6364.997620772024
TEMPSAT 1,2025-06-29 14:45:33,-134.13827825462,-70.18491957413885,-7538.47934751513
TEMPSAT 1,2025-06-29 14:55:33,-3578.7275969220823,-2274.3734327359134,-6262.216456949032
TEMPSAT 1,2025-06-29 15:05:33,-5871.5670937900795,-3746.605082055501,-2964.667987979787
TEMPSAT 1,2025-06-29 15:15:33,-6273.4398723007835,-4012.2259846185016,1289.0075496962982
TEMPSAT 1,2025-06-29 15:25:33,-4644.754720459804,-2979.183219112377,5122.814188713007
TEMPSAT 1,2025-06-29 15:35:33,-1501.2377542510494,-974.5028199158469,7278.967896246646
TEMPSAT 1,2025-06-29 15:45:33,2135.16193326406,1350.1555543344493,7028.624109973137
TEMPSAT 1,2025-06-29 15:55:33,5058.126229505343,3223.6715089055433,4431.466121253593
TEMPSAT 1,2025-06-29 16:05:33,6283.082844094653,4015.0071881281065,344.4297144394668
TEMPSAT 1,2025-06-29 16:15:33,5401.025928645705,3459.925146671676,-3859.759655922573
TEMPSAT 1,2025-06-29 16:25:33,2723.5545445175776,1754.6945128713865,-6781.722079950581
TEMPSAT 1,2025-06-29 16:35:33,-848.4963267718698,-526.8748675246608,-7479.116460767378
TEMPSAT 1,2025-06-29 16:45:33,-4147.809095094918,-2639.1292718071295,-5750.644702752214
TEMPSAT 1,2025-06-29 16:55:33,-6112.587820605674,-3902.266528155599,-2167.121815909714
TEMPSAT 1,2025-06-29 17:05:33,-6107.3999397491125,-3907.780479914778,2115.3720566120737
TEMPSAT 1,2025-06-29 17:15:33,-4122.66091771495,-2646.6850997592414,5708.775383777739
TEMPSAT 1,2025-06-29 17:25:33,-791.1031733089668,-520.9386642018355,7429.296041940838
TEMPSAT 1,2025-06-29 17:35:33,2799.664702955249,1775.5495355072735,6688.557106040999
TEMPSAT 1,2025-06-29 17:45:33,5454.064694969332,3478.1902072827156,3710.624014252404
TEMPSAT 1,2025-06-29 17:55:33,6276.769680035339,4012.717466275721,-515.7529616657363
TEMPSAT 1,2025-06-29 18:05:33,4997.09762982754,3203.205417721555,-4570.830265154988
TEMPSAT 1,2025-06-29 18:15:33,2060.2606906010333,1331.4323631285802,-7110.96280758371
TEMPSAT 1,2025-06-29 18:25:33,-1552.0498154487645,-976.849138192312,-7324.543807111535
TEMPSAT 1,2025-06-29 18:35:33,-4664.50338339533,-2970.547949071429,-5166.301356428482
TEMPSAT 1,2025-06-29 18:45:33,-6276.304383077575,-4008.5753676956533,-1342.1008553626034
TEMPSAT 1,2025-06-29 18:55:33,-5863.611017977333,-3753.589567816218,2914.77331506585
TEMPSAT 1,2025-06-29 19:05:33,-3547.5705715321164,-2280.1688106567053,6221.244076460622
TEMPSAT 1,2025-06-29 19:15:33,-70.65480601931947,-60.58971847764379,7482.881396061247
TEMPSAT 1,2025-06-29 19:25:33,3427.4146635586917,2177.629471985804,6260.412148673973
TEMPSAT 1,2025-06-29 19:35:33,5777.901023986645,3686.724533889923,2940.604881365559
TEMPSAT 1,2025-06-29 19:45:33,6187.6993329658335,3957.5216964756232,-1369.1019033080888
TEMPSAT 1,2025-06-29 19:55:33,4528.080529791278,2904.766517458686,-5222.182000274996
TEMPSAT 1,2025-06-29 20:05:33,1370.5669783109277,891.1149689127709,-7348.754442423022
TEMPSAT 1,2025-06-29 20:15:33,-2235.901468187121,-1414.4170186672893,-7076.903513048795
TEMPSAT 1,2025-06-29 20:25:33,-5122.303920037692,-3264.4564327689213,-4516.59675250444
TEMPSAT 1,2025-06-29 20:35:33,-6360.568544237558,-4064.1381584120295,-500.04151463403286
TEMPSAT 1,2025-06-29 20:45:33,-5545.0457741031,-3551.533052191441,3676.9512322304686
TEMPSAT 1,2025-06-29 20:55:33,-2926.7716333010053,-1884.2789868163252,6653.445493110164
TEMPSAT 1,2025-06-29 21:05:33,650.7483459869618,400.5642718407853,7438.793105449065
TEMPSAT 1,2025-06-29 21:15:33,4010.079096597241,2551.058955875174,5749.6744487679525
TEMPSAT 1,2025-06-29 21:25:33,6025.3300699227175,3846.5029507313493,2131.606012191097
TEMPSAT 1,2025-06-29 21:35:33,6017.191685564724,3850.241379170874,-2204.367370196554
TEMPSAT 1,2025-06-29 21:45:33,4000.269225664402,2568.6152231376736,-5805.518363317899
